gene_id	gene_name	DRX399598	DRX399599	DRX399600	DRX399601	DRX399602	DRX399603
ENSMUSG00000084212	Gm12225	0	0	0	0	0	0
ENSMUSG00000084213	Hspe1-ps5	0	0	0	0	0	0
ENSMUSG00000084214	Gm14825	0	0	0	0	0	0
ENSMUSG00000084215	Gm11814	0	0	0	1	0	0
ENSMUSG00000084216	Gm7973	0	0	0	0	0	0
ENSMUSG00000084217	Gm15488	0	0	0	0	0	2
ENSMUSG00000084218	Gm8145	0	0	0	0	0	0
ENSMUSG00000084219	Gm14876	0	0	0	0	0	0
ENSMUSG00000084220	Gm12387	0	0	0	0	0	0
ENSMUSG00000084221	Hmgb1-ps4	0	0	0	0	0	0
ENSMUSG00000084222	Gm13973	0	0	0	0	0	0
ENSMUSG00000084223	Gm12244	0	0	0	0	0	0
ENSMUSG00000084224	Gm12337	0	0	0	0	0	0
ENSMUSG00000084226	Gm13426	0	0	0	0	0	0
ENSMUSG00000084228	Gm8080	0	0	0	0	0	0
ENSMUSG00000084230	Gm14388	2	4.014	3.854	1	2.005	2.005
ENSMUSG00000084231	Gm11975	0	0	0	0	0	0
ENSMUSG00000084234	4933405O20Rik	0	0	0	0	0	0
ENSMUSG00000084235	Gm15421	4.099	2.136	3.03	3.041	2.46	1.032
ENSMUSG00000084236	Olfr637-ps1	0	0	0	0	0	0
ENSMUSG00000084237	Gm11781	0	0	0	0	0	0
ENSMUSG00000084238	Gm13076	0	0	0	0	0	0
ENSMUSG00000084239	Gm14463	0	0	0	0	0	0
ENSMUSG00000084240	Gm15383	0	0	0	0	0	0
ENSMUSG00000084241	Gm13416	0	0	1.005	0	1.003	0
ENSMUSG00000084243	Gm13784	0	0	0	0	0	0
ENSMUSG00000084244	Gm14020	0	0	0	0	0	0
ENSMUSG00000084245	Gm14994	0	0	0	0	0	0
ENSMUSG00000084246	Gm15162	0	0	0	0	0	0
ENSMUSG00000084247	Gm14566	0	0	0	0	0	0
ENSMUSG00000084248	Gm11409	0	0	0	0	0	0
ENSMUSG00000084249	Gm12267	0	0	0	1	0	0
ENSMUSG00000084250	Gm13550	0	0	0	0	0	0
ENSMUSG00000084251	Gm12310	0	0	0	0	0	0
ENSMUSG00000084252	Gm12036	0	0	0	0	0	0
ENSMUSG00000084253	Gm11256	0	0	0	0	0	0
ENSMUSG00000084254	Defa-ps11	0	0	0	0	0	0
ENSMUSG00000084256	Gm14976	0	0	0	0	0	0
ENSMUSG00000084257	Gm11597	0	0	0	0	0	0
ENSMUSG00000084259	Gm12040	0	0	0	0	0	0
ENSMUSG00000084260	Gm12844	1.033	7.383	4.274	3.187	1.043	3.163
ENSMUSG00000084261	Rpl36a-ps4	0	0	0	0	0	0
ENSMUSG00000084262	Olfr588-ps1	0	0	0	0	2	0
ENSMUSG00000084264	Gm14142	0	0	0	0	0	0
ENSMUSG00000084265	Gm14541	0	0	0	0	0	0
ENSMUSG00000084267	Gm12417	0	0	0	0	0	0
ENSMUSG00000084269	Gm14784	0	0	0	0	0	0
ENSMUSG00000084270	Gm15177	0	0	0	0	0	0
ENSMUSG00000084271	Gm14846	0	0	0	0	0	0
ENSMUSG00000084272	Gm13224	0	0	0	0	0	0
ENSMUSG00000084273	Gm12628	0	1	0	0	0	0
ENSMUSG00000084274	Gm12504	159	128	272.234	77	127	120
ENSMUSG00000084275	Gm5396	0	0	0	0	0	0
ENSMUSG00000084276	Gm8317	0	0	0	0	0	0
ENSMUSG00000084277	Gm11702	0	0	0	0	0	0
ENSMUSG00000084278	Gm12189	0	0	0	0	0	0
ENSMUSG00000084279	Gm13232	0	0	0	0	0	0
ENSMUSG00000084280	Gm11972	0	0	0	0	0	0
ENSMUSG00000084281	Gm14770	0	0	0	0	0	0
ENSMUSG00000084282	Gm15054	0	0	0	0	0	0
ENSMUSG00000084283	Gm14914	0	0	0	0	0	0
ENSMUSG00000084284	Tpt1-ps6	0	3.06	1.167	1.174	1.014	0
ENSMUSG00000084285	Gm13451	0	0	0	0	0	0
ENSMUSG00000084286	Cyp2j15-ps	0	0	0	0	0	0
ENSMUSG00000084287	Gm14576	0	0	0	0	0	0
ENSMUSG00000084288	Gm5228	0	1	0	0	0	0
ENSMUSG00000084289	Gm6977	0	0	2	0	0	2
ENSMUSG00000084291	Gm6654	0	1.034	1.016	0	0	0
ENSMUSG00000084292	Gm13535	0	0	0	0	0	0
ENSMUSG00000084293	Gm12143	0	0	0	0	0	0
ENSMUSG00000084294	Gm13533	0	0	0	0	0	0
ENSMUSG00000084295	Olfr1235-ps1	0	0	0	0	0	0
ENSMUSG00000084296	Scgb2b25-ps	0	0	0	0	0	0
ENSMUSG00000084297	Gm13755	0	0	0	0	0	0
ENSMUSG00000084298	Gm14331	0	0	0	0	0	0
ENSMUSG00000084299	Gm6630	0	0	0	0	0	0
ENSMUSG00000084300	Gm6954	0	0	0	0	0	0
ENSMUSG00000084301	Gm7856	0	1	0	0	0	0
ENSMUSG00000084302	Gm12194	0	0	0	0	0	0
ENSMUSG00000084303	Gm8216	0	0	0	0	0	0
ENSMUSG00000084304	Gm6142	1	1	0	2	0	0
ENSMUSG00000084305	Gm14645	0	0	0	0	0	0
ENSMUSG00000084306	Gm11743	0	0	0	1	3	1
ENSMUSG00000084307	Gm12151	0	0	0	0	0	0
ENSMUSG00000084308	Gm14593	0	0	0	0	0	0
ENSMUSG00000084309	Mup-ps20	0	0	0	0	0	0
ENSMUSG00000084310	Gm11950	0	0	0	0	0	0
ENSMUSG00000084311	Gm11257	0	0	0	0	0	0
ENSMUSG00000084312	Gm13122	0	0	0	0	0	0
ENSMUSG00000084313	Gm13809	0	0	0	0	0	0
ENSMUSG00000084314	Rps15a-ps3	0	0	1.063	1.14	0	0
ENSMUSG00000084315	Vmn1r-ps128	3	0	2	6	8	6
ENSMUSG00000084316	Gm8668	0	0	0	0	0	0
ENSMUSG00000084318	Gm11987	0	0	0	0	0	0
ENSMUSG00000084319	Tpt1-ps3	144.774	127.371	110.393	112.103	133.59	179.155
ENSMUSG00000084320	Gm14125	0	0	0	0	0	0
ENSMUSG00000084323	Gm14438	0	0	6.972	0	0	0
ENSMUSG00000084324	Gm6500	0	0	0	0	0	0
ENSMUSG00000084325	Gm15550	0	0	0	0	1	1
ENSMUSG00000084326	Gm12820	0	0	0	0	0	0
ENSMUSG00000084327	Gm14531	0	0	0	0	0	0
ENSMUSG00000084328	Gm14046	2	2	0	2	2	1
ENSMUSG00000084329	Gm6733	8.041	1.005	11.825	3.013	6.035	2.006
ENSMUSG00000084330	Gm15019	0	0	0	0	0	0
ENSMUSG00000084331	Gm8163	0	0	0	0	0	0
ENSMUSG00000084332	Gm8840	0	0	0	0	0	0
ENSMUSG00000084333	Gm11599	1.958	0	0	2.008	0	1.002
ENSMUSG00000084334	Gm13494	0	0	0	0	0	0
ENSMUSG00000084335	Gm12619	0	0	0	0	0	0
ENSMUSG00000084336	Olfr1269	0	0	0	0	0	0
ENSMUSG00000084337	Gm14986	0	0	0	0	0	0
ENSMUSG00000084338	Gm13531	0	0	0	0	0	0
ENSMUSG00000084339	Gm6141	0	0	0	0	0	0
ENSMUSG00000084340	Gm14766	0	1	0	1	0	0
ENSMUSG00000084341	Gm3928	0	0	0	0	0	0
ENSMUSG00000084342	Gm11224	3.006	4.004	0	3.007	0	1.002
ENSMUSG00000084343	Gm16198	0	0	0	0	0	0
ENSMUSG00000084344	Gm15305	0	0	0	0	0	0
ENSMUSG00000084345	Rpl17-ps4	0	1.01	0	0	0	1.154
ENSMUSG00000084346	Cyp4a30b	0	0	0	0	0	0
ENSMUSG00000084347	Akt2-ps	9.164	7.09	1.008	3.051	1.01	4.058
ENSMUSG00000084348	Gm14608	0	0	0	0	0	0
ENSMUSG00000084349	Rpl3-ps1	6406.321	7151.429	8228.099	3906.56	4533.347	4763.352
ENSMUSG00000084350	Znf41-ps	77.875	94.485	73.83	76.879	143.682	191.76
ENSMUSG00000084351	Gm13085	0	0	0	0	0	0
ENSMUSG00000084352	Gm12370	0	0	0	0	0	0
ENSMUSG00000084353	Gm15452	0	0	0	0	0	1.088
ENSMUSG00000084355	Gm14792	0	0	0	0	0	0
ENSMUSG00000084356	Olfr590-ps1	0	0	0	0	0	0
ENSMUSG00000084357	Gm11268	0	0	0	0	0	0
ENSMUSG00000084358	Gm11352	0	0	0	0	0	0
ENSMUSG00000084359	Gm13692	0	0	0	0	0	0
ENSMUSG00000084360	Gm11797	0	0	0	0	0	0
ENSMUSG00000084361	Gm8202	0	0	0	0	0	0
ENSMUSG00000084362	2610024D14Rik	0	0	0	0	0	0
ENSMUSG00000084363	Gm2288	0	0	0	0	0	0
ENSMUSG00000084366	Gm15313	0	0	0	0	0	0
ENSMUSG00000084367	Gm15142	0	0	0	0	0	0
ENSMUSG00000084368	Gm11572	0	0	0	0	0	0
ENSMUSG00000084369	Gm14626	0	0	0	0	0	0
ENSMUSG00000084370	Gm15442	0	0	0	0	0	0
ENSMUSG00000084371	Gm14113	0	0	0	0	0	0
ENSMUSG00000084372	Gm13988	0	0	1	0	0	0
ENSMUSG00000084373	Rps2-ps4	0	0	1	0	0	0
ENSMUSG00000084374	Gm13255	0	0	0	0	0	0
ENSMUSG00000084375	Gm11637	0	0	0	0	0	0
ENSMUSG00000084376	Gm14855	0	0	0	0	0	0
ENSMUSG00000084377	Gm15302	0	0	0	0	0	0
ENSMUSG00000084378	Gm15238	0	0	0	1	0	0
ENSMUSG00000084379	Gm12957	0	0	0	0	0	0
ENSMUSG00000084380	Tmc4-ps	0	0	0	0	0	0
ENSMUSG00000084381	AA413626	3	2	1	4	0	0
ENSMUSG00000084382	Gm3267	0	0	0	0	0	1
ENSMUSG00000084383	Gm13370	0	0	0	0	0	0
ENSMUSG00000084384	Gm12251	5.265	4.146	0	3.116	4.194	3.143
ENSMUSG00000084385	Gm13873	0	0	0	0	0	0
ENSMUSG00000084386	Gm13852	0	0	0	0	0	0
ENSMUSG00000084387	Olfr379-ps1	0	0	0	0	0	0
ENSMUSG00000084390	Gm15425	0	0	0	0	0	0
ENSMUSG00000084391	Gm13967	0	0	0	0	0	0
ENSMUSG00000084392	Rps29-ps	0	0	0	0	0	0
ENSMUSG00000084393	Gm14101	0	0	0	0	0	0
ENSMUSG00000084394	Gm8111	0	0	0	0	0	0
ENSMUSG00000084395	Gm15087	0	0	0	0	0	0
ENSMUSG00000084396	Gm14657	0	0	0	0	0	0
ENSMUSG00000084397	Gm9133	0	0	0	0	0	0
ENSMUSG00000084399	Gm15666	0	0	0	0	0	0
ENSMUSG00000084400	Gm11576	0	0	0	0	0	0
ENSMUSG00000084401	Gm12586	0	0	0	0	0	0
ENSMUSG00000084403	Rps15a-ps8	0	0	0	0	0	0
ENSMUSG00000084404	Gm12513	0	0	0	0	0	0
ENSMUSG00000084405	Olfr1169-ps1	0	0	0	0	0	0
ENSMUSG00000084407	Gm14018	0	0	0	0	0	0
ENSMUSG00000084408	Gm11870	3	5	4	2	2	2
ENSMUSG00000084411	Gm11510	0	0	0	0	0	0
ENSMUSG00000084412	Gm12044	0	0	0	0	0	0
ENSMUSG00000084413	Gm12017	0	0	0	0	0	1.001
ENSMUSG00000084414	Gm11270	0	0	0	0	0	0
ENSMUSG00000084415	Gm12837	0	0	0	0	0	0
ENSMUSG00000084416	Rpl10a-ps1	86.875	93.401	87.573	73.393	51.882	88.775
ENSMUSG00000084417	Gm23463	0	0	0	0	0	0
ENSMUSG00000084418	Gm22276	0	0	0	0	0	0
ENSMUSG00000084419	Gm22275	0	0	0	0	0	0
ENSMUSG00000084421	Gm25107	0	0	0	0	0	0
ENSMUSG00000084422	Gm25108	0	0	0	0	0	0
ENSMUSG00000084423	Gm25109	0	0	0	0	0	0
ENSMUSG00000084425	Gm25104	0	0	0	0	0	0
ENSMUSG00000084426	Gm25105	0	0	0	0	0	0
ENSMUSG00000084428	Gm25102	0	0	0	0	0	0
ENSMUSG00000084431	n-R5s48	0	0	0	0	0	0
ENSMUSG00000084432	Gm23426	0	0	0	0	0	0
ENSMUSG00000084433	Gm25945	0	1	0	0	0	0
ENSMUSG00000084435	Gm23429	0	0	0	0	0	0
ENSMUSG00000084437	Gm23428	0	0	0	0	0	0
ENSMUSG00000084439	Gm23430	0	0	0	0	0	0
ENSMUSG00000084440	Gm26254	0	0	0	0	0	0
ENSMUSG00000084441	Gm26255	0	0	0	0	0	0
ENSMUSG00000084442	Gm26253	0	0	0	0	0	0
ENSMUSG00000084443	n-R5s214	0	0	0	0	0	0
ENSMUSG00000084444	n-R5s32	0	0	0	0	0	0
ENSMUSG00000084445	Gm26252	0	0	0	0	0	0
ENSMUSG00000084446	n-R5s207	0	0	0	0	0	0
ENSMUSG00000084447	Gm26251	0	0	0	0	0	0
ENSMUSG00000084448	Gm26256	0	0	0	0	0	0
ENSMUSG00000084449	Gm26257	0	0	0	0	0	0
ENSMUSG00000084450	Gm24595	0	0	0	0	0	0
ENSMUSG00000084451	Gm24594	0	0	0	0	0	0
ENSMUSG00000084452	Gm24597	0	0	0	0	0	0
ENSMUSG00000084453	Gm24596	0	0	0	0	0	0
ENSMUSG00000084454	Gm24592	0	0	0	0	0	0
ENSMUSG00000084456	Gm24593	0	0	0	0	0	0
ENSMUSG00000084457	n-R5s73	0	0	0	0	0	0
ENSMUSG00000084458	Mir1907	0	0	0	0	0	0
ENSMUSG00000084459	Gm24598	0	0	0	0	0	0
ENSMUSG00000084460	Gm22957	0	0	0	0	0	0
ENSMUSG00000084461	Gm22958	0	0	0	0	0	0
ENSMUSG00000084462	n-R5s154	0	0	0	0	0	0
ENSMUSG00000084463	Gm22959	0	0	0	0	0	0
ENSMUSG00000084465	n-R5s47	0	0	0	0	0	0
ENSMUSG00000084466	Gm22960	0	0	0	0	0	0
ENSMUSG00000084467	n-R5s24	0	0	0	0	0	0
ENSMUSG00000084468	Gm22955	0	0	0	0	0	0
ENSMUSG00000084469	Gm22956	0	0	0	0	0	0
ENSMUSG00000084472	n-R5s23	0	0	0	0	0	0
ENSMUSG00000084473	Gm25784	0	0	0	0	0	0
ENSMUSG00000084474	Gm25783	0	0	0	0	0	0
ENSMUSG00000084475	Gm25782	0	0	0	0	0	0
ENSMUSG00000084476	Gm25781	0	0	0	0	0	0
ENSMUSG00000084477	Gm25780	0	0	0	0	0	0
ENSMUSG00000084478	Gm26425	0	0	0	0	0	0
ENSMUSG00000084479	Gm26424	0	0	0	0	0	0
ENSMUSG00000084480	n-R5s155	0	0	0	0	0	0
ENSMUSG00000084484	Gm23788	0	0	0	0	0	0
ENSMUSG00000084485	Gm23789	0	0	0	0	0	0
ENSMUSG00000084487	Gm23787	0	0	0	0	0	0
ENSMUSG00000084492	n-R5s157	0	0	0	0	0	0
ENSMUSG00000084493	Gm22106	0	0	0	0	0	0
ENSMUSG00000084496	Gm22514	0	0	0	0	0	0
ENSMUSG00000084497	Gm22107	0	0	0	0	0	0
ENSMUSG00000084498	n-R5s98	0	0	0	0	0	0
ENSMUSG00000084500	Gm25320	0	0	0	0	0	0
ENSMUSG00000084501	Gm25319	0	0	0	0	0	0
ENSMUSG00000084502	Gm23791	0	0	0	0	0	0
ENSMUSG00000084503	Gm25318	0	0	0	0	0	0
ENSMUSG00000084504	Gm25323	0	0	0	0	0	0
ENSMUSG00000084505	Gm25322	0	0	0	0	0	0
ENSMUSG00000084506	Gm23792	0	0	0	0	0	0
ENSMUSG00000084507	Gm25321	0	0	0	0	0	0
ENSMUSG00000084508	Gm25325	0	0	0	0	0	0
ENSMUSG00000084511	Gm22481	0	0	0	0	0	0
ENSMUSG00000084512	Gm22482	0	0	0	0	0	0
ENSMUSG00000084513	n-R5s179	0	0	0	0	0	0
ENSMUSG00000084514	Mir1893	0	0	0	0	0	0
ENSMUSG00000084515	Gm22479	0	0	0	0	0	0
ENSMUSG00000084516	Mir1902	0	0	0	0	0	0
ENSMUSG00000084517	Gm22480	0	0	0	0	0	0
ENSMUSG00000084518	Gm22477	0	0	0	0	0	0
ENSMUSG00000084519	Gm22478	0	0	0	0	0	0
ENSMUSG00000084520	RF00004	0	0	0	0	0	0
ENSMUSG00000084521	Gm24183	0	0	0	0	0	0
ENSMUSG00000084522	Gm25819	0	0	0	0	0	0
ENSMUSG00000084523	Mir1903	0	0	0	0	0	0
ENSMUSG00000084524	Gm24184	0	0	0	0	0	0
ENSMUSG00000084526	n-R5s192	0	0	0	0	0	0
ENSMUSG00000084527	Gm24185	0	0	0	0	0	0
ENSMUSG00000084530	RF01953	0	0	0	0	0	0
ENSMUSG00000084531	Gm25843	0	0	0	0	0	0
ENSMUSG00000084532	n-R5s218	0	0	0	0	0	0
ENSMUSG00000084535	Mir1906-1	0	0	0	0	0	0
ENSMUSG00000084536	Gm25844	0	0	0	0	0	0
ENSMUSG00000084537	Gm25845	0	0	0	0	0	0
ENSMUSG00000084539	Gm25842	0	0	0	0	0	0
ENSMUSG00000084540	n-R5s84	0	0	0	0	0	0
ENSMUSG00000084541	n-R5s45	0	0	0	0	0	0
ENSMUSG00000084543	Gm23184	0	0	0	0	0	0
ENSMUSG00000084544	Gm23183	1	0	0	1	0	0
ENSMUSG00000084545	n-R5s80	0	0	0	0	0	0
ENSMUSG00000084546	Gm24937	0	0	0	0	0	0
ENSMUSG00000084547	Gm24936	0	0	0	0	0	0
ENSMUSG00000084548	n-R5s175	0	0	0	0	0	0
ENSMUSG00000084549	DQ267100	0	0	0	0	0	0
ENSMUSG00000084550	Gm25269	0	0	0	0	0	0
ENSMUSG00000084551	Gm24839	0	0	0	0	0	0
ENSMUSG00000084552	Gm24840	0	0	0	0	0	0
ENSMUSG00000084555	Gm25270	0	0	0	0	0	0
ENSMUSG00000084557	Gm25279	0	0	0	0	0	0
ENSMUSG00000084558	Gm24836	0	0	0	0	0	0
ENSMUSG00000084559	Mir1906-2	0	0	0	0	0	0
ENSMUSG00000084560	Gm26478	0	0	0	0	0	0
ENSMUSG00000084562	n-R5s39	0	0	0	0	0	0
ENSMUSG00000084564	Mir1895	0	0	0	0	0	0
ENSMUSG00000084565	Mir1901	0	0	0	0	0	0
ENSMUSG00000084566	Gm26477	0	0	1	0	0	0
ENSMUSG00000084567	Gm26476	0	0	0	0	0	0
ENSMUSG00000084568	Gm26480	0	0	0	0	0	0
ENSMUSG00000084569	Gm26479	0	0	0	0	0	0
ENSMUSG00000084571	n-R5s201	0	0	0	0	0	0
ENSMUSG00000084572	Gm23657	1	0	0	1	0	1
ENSMUSG00000084573	n-R5s30	0	0	0	0	0	0
ENSMUSG00000084574	n-R5s198	0	0	0	0	0	0
ENSMUSG00000084575	Gm23656	0	0	0	0	0	0
ENSMUSG00000084576	Gm23655	0	0	0	0	0	0
ENSMUSG00000084579	Gm23661	0	0	0	0	0	0
ENSMUSG00000084581	Gm25179	0	0	0	0	0	0
ENSMUSG00000084582	Gm25178	0	0	0	0	0	0
ENSMUSG00000084583	Gm25177	0	0	0	0	0	0
ENSMUSG00000084584	n-R5s15	0	0	0	0	0	0
ENSMUSG00000084587	n-R5s174	0	0	0	0	0	0
ENSMUSG00000084588	n-R5s68	0	0	0	0	0	0
ENSMUSG00000084589	Gm25176	0	0	0	0	0	0
ENSMUSG00000084590	Mir1896	0	0	0	0	0	0
ENSMUSG00000084591	Gm22344	0	0	0	0	0	0
ENSMUSG00000084592	Mir1898	0	0	0	0	0	0
ENSMUSG00000084593	Gm22345	0	0	0	0	0	0
ENSMUSG00000084595	n-R5s188	0	0	0	0	0	0
ENSMUSG00000084596	Gm22342	0	0	0	0	0	0
ENSMUSG00000084597	Gm22343	0	0	0	0	0	0
ENSMUSG00000084598	Gm23867	0	0	0	0	0	0
ENSMUSG00000084599	n-R5s70	0	0	0	0	0	0
ENSMUSG00000084600	Gm22201	0	0	0	0	0	0
ENSMUSG00000084601	Gm23111	0	0	0	0	0	0
ENSMUSG00000084602	n-R5s34	0	0	0	0	0	0
ENSMUSG00000084603	Gm22204	0	0	0	0	0	0
ENSMUSG00000084604	Gm22205	0	0	0	0	0	0
ENSMUSG00000084605	Gm23837	0	0	0	0	0	0
ENSMUSG00000084606	Gm23118	0	0	0	0	0	0
ENSMUSG00000084607	Gm22208	0	0	0	0	0	0
ENSMUSG00000084608	Gm22198	0	0	0	0	0	0
ENSMUSG00000084609	Gm22199	0	0	0	0	0	0
ENSMUSG00000084610	Gm25052	0	0	0	0	0	0
ENSMUSG00000084611	Gm24371	0	0	0	0	0	0
ENSMUSG00000084612	n-R5s6	0	0	0	0	0	0
ENSMUSG00000084613	n-R5s164	0	0	0	0	0	0
ENSMUSG00000084616	Gm25047	0	0	0	0	0	0
ENSMUSG00000084617	Gm22073	0	0	0	0	0	0
ENSMUSG00000084619	Gm25045	0	0	0	0	0	0
ENSMUSG00000084620	Gm25103	0	0	0	0	0	0
ENSMUSG00000084621	Gm25106	0	0	0	0	0	0
ENSMUSG00000084622	Gm25545	0	0	0	0	0	0
ENSMUSG00000084624	n-R5s189	0	0	0	0	0	0
ENSMUSG00000084625	Gm25544	0	0	0	0	0	0
ENSMUSG00000084627	Gm25543	0	0	0	0	0	0
ENSMUSG00000084628	Gm22613	0	0	0	0	0	0
ENSMUSG00000084629	Gm25112	0	0	0	0	0	0
ENSMUSG00000084630	n-R5s159	0	0	0	0	0	0
ENSMUSG00000084631	Gm23885	0	0	0	0	0	0
ENSMUSG00000084632	Gm23887	0	0	0	0	0	0
ENSMUSG00000084633	Gm23886	0	0	0	0	0	0
ENSMUSG00000084635	Gm23883	0	0	0	0	0	0
ENSMUSG00000084636	Gm23884	0	0	0	0	0	0
ENSMUSG00000084637	n-R5s14	0	0	0	0	0	0
ENSMUSG00000084638	Gm23889	0	0	0	0	0	0
ENSMUSG00000084639	Gm23888	0	0	0	0	0	0
ENSMUSG00000084640	Gm24383	0	0	0	0	0	0
ENSMUSG00000084641	n-R5s21	0	0	0	0	0	0
ENSMUSG00000084642	Gm24384	0	0	0	0	0	0
ENSMUSG00000084643	Gm24385	0	0	0	0	0	0
ENSMUSG00000084644	Gm24379	0	0	0	0	0	0
ENSMUSG00000084645	Gm24380	0	0	0	0	0	0
ENSMUSG00000084646	Gm24381	0	0	0	0	0	0
ENSMUSG00000084647	Gm24382	0	0	0	0	0	0
ENSMUSG00000084648	Gm24378	0	0	0	0	0	0
ENSMUSG00000084649	n-R5s76	0	0	0	0	0	0
ENSMUSG00000084650	Gm22718	0	0	0	0	0	0
ENSMUSG00000084651	Mir1904	0	0	0	0	0	0
ENSMUSG00000084652	Gm22717	0	0	0	0	0	0
ENSMUSG00000084653	Gm26091	0	0	0	0	0	0
ENSMUSG00000084654	n-R5s150	0	0	0	0	0	0
ENSMUSG00000084658	Gm22721	0	0	0	0	0	0
ENSMUSG00000084659	Gm22720	0	0	0	0	0	0
ENSMUSG00000084660	n-R5s61	0	0	0	0	0	0
ENSMUSG00000084661	Gm24635	0	0	0	0	0	0
ENSMUSG00000084663	Mir1900	0	0	0	0	0	0
ENSMUSG00000084664	Gm23213	0	0	0	0	0	0
ENSMUSG00000084665	Gm23214	0	0	0	0	0	0
ENSMUSG00000084666	Gm23211	0	0	0	0	0	0
ENSMUSG00000084667	Gm23212	0	0	0	0	0	0
ENSMUSG00000084668	Gm24633	0	0	0	0	0	0
ENSMUSG00000084669	Gm23206	0	0	0	0	0	0
ENSMUSG00000084671	Gm26023	0	0	0	0	0	0
ENSMUSG00000084673	n-R5s191	0	0	0	0	0	0
ENSMUSG00000084674	Gm26027	0	0	0	0	0	0
ENSMUSG00000084675	Gm26026	0	0	0	0	0	0
ENSMUSG00000084678	Gm26020	0	0	0	0	0	0
ENSMUSG00000084682	Gm22024	0	0	0	0	0	0
ENSMUSG00000084683	Gm22025	0	0	0	0	0	0
ENSMUSG00000084684	Gm22026	0	0	0	0	0	0
ENSMUSG00000084686	Gm22027	0	0	0	0	0	0
ENSMUSG00000084688	n-R5s43	0	0	0	0	0	0
ENSMUSG00000084689	n-R5s18	0	0	0	0	0	0
ENSMUSG00000084690	Gm24896	0	0	0	0	0	0
ENSMUSG00000084691	Gm24895	0	0	0	0	0	0
ENSMUSG00000084693	Gm24894	0	0	0	0	0	0
ENSMUSG00000084694	Gm24893	0	0	0	0	0	0
ENSMUSG00000084696	Gm24892	0	0	0	0	0	0
ENSMUSG00000084700	Gm22984	0	0	0	0	0	0
ENSMUSG00000084701	n-R5s87	0	0	0	0	0	0
ENSMUSG00000084702	Gm22986	0	0	0	0	0	0
ENSMUSG00000084703	Gm22985	0	0	0	0	0	0
ENSMUSG00000084704	n-R5s216	0	0	0	0	0	0
ENSMUSG00000084705	n-R5s63	0	0	0	0	0	0
ENSMUSG00000084706	Gm22987	0	0	0	0	0	0
ENSMUSG00000084708	Gm22988	0	0	0	0	0	0
ENSMUSG00000084710	Gm24628	0	0	0	0	0	0
ENSMUSG00000084711	Gm24629	0	0	0	0	0	0
ENSMUSG00000084713	Gm24627	0	0	0	0	0	0
ENSMUSG00000084714	Gm24631	0	0	0	0	0	0
ENSMUSG00000084717	Gm24630	0	0	0	0	0	0
ENSMUSG00000084718	n-R5s187	0	0	0	0	0	0
ENSMUSG00000084719	Gm24632	0	0	0	0	0	0
ENSMUSG00000084722	Gm24140	0	0	0	0	0	0
ENSMUSG00000084725	Gm24141	0	0	0	0	0	0
ENSMUSG00000084728	Mir1905	0	0	0	0	0	0
ENSMUSG00000084729	Gm24139	1	0	0	1	1	2
ENSMUSG00000084731	Gm25806	0	0	0	0	0	0
ENSMUSG00000084732	Gm25807	0	0	0	0	0	0
ENSMUSG00000084733	Gm25808	0	0	0	0	0	0
ENSMUSG00000084734	Gm25804	0	0	0	0	0	0
ENSMUSG00000084737	Gm25805	0	0	0	0	0	0
ENSMUSG00000084738	Gm25809	0	0	0	0	0	0
ENSMUSG00000084739	Gm22067	0	0	0	0	0	0
ENSMUSG00000084740	Gm25294	0	0	0	0	0	0
ENSMUSG00000084741	Gm25293	0	0	0	0	0	0
ENSMUSG00000084742	n-R5s19	0	0	0	0	0	0
ENSMUSG00000084743	Gm25295	0	0	0	0	0	0
ENSMUSG00000084744	Gm25291	0	0	0	0	0	0
ENSMUSG00000084745	Gm25290	0	0	0	0	0	0
ENSMUSG00000084746	Gm25292	0	0	0	0	0	0
ENSMUSG00000084747	Mir1899	0	0	0	0	0	0
ENSMUSG00000084748	Gm25289	0	0	0	0	0	0
ENSMUSG00000084749	Gm25288	0	0	0	0	0	0
ENSMUSG00000084750	Gm22453	0	0	0	0	0	0
ENSMUSG00000084751	Mir1894	0	0	0	0	0	0
ENSMUSG00000084752	Gm22451	0	0	0	0	0	0
ENSMUSG00000084753	Gm22452	0	0	0	0	0	0
ENSMUSG00000084754	Gm12532	0	0	0	0	0	0
ENSMUSG00000084755	Gm16276	0	0	0	0	0	0
ENSMUSG00000084756	Gm13881	2	15	0	183	3	9
ENSMUSG00000084757	1700057H15Rik	0	0	0	0	0	0
ENSMUSG00000084758	Gm12798	0	0	0	0	0	0
ENSMUSG00000084760	Gm15472	0	0	0	0	0	0
ENSMUSG00000084761	Gm12406	3	1	0	3	1	0
ENSMUSG00000084762	Platr3	0	0	0	0	0	0
ENSMUSG00000084764	Grip1os2	0	0	0	0	0	0
ENSMUSG00000084766	Gm12714	0	0	0	0	0	0
ENSMUSG00000084768	Gm13605	0	0	0	1	0	0
ENSMUSG00000084769	Gm12061	0	1	0	0	0	2
ENSMUSG00000084771	A230072E10Rik	32	21	44	36	14	27
ENSMUSG00000084772	Gm15473	5	3	0	3	3	4
ENSMUSG00000084773	Gm12159	0	0	0	0	0	0
ENSMUSG00000084774	Gm14110	0	0	0	0	0	0
ENSMUSG00000084775	Gm16741	0	0	0	0	1	0
ENSMUSG00000084776	Gm14951	0	0	0	0	0	0
ENSMUSG00000084780	Gm15350	0	0	0	0	0	0
